date,no1,no2,no3,no4,no5
2014-03-09 03:00:00,-1.180002,-0.775683,1.740077,-1.745583,-0.455850
2014-03-09 04:00:00,-0.367574,-0.983836,1.878359,0.945881,0.089031
2014-03-09 05:00:00,0.209785,-0.105245,1.704186,-0.111973,-1.303424
2014-03-09 06:00:00,1.244593,0.249912,0.435188,0.830654,-1.513473
2014-03-09 07:00:00,3.038306,-0.462870,0.058846,-0.593940,-1.061536
2014-03-09 08:00:00,1.300730,1.334231,-0.889652,-1.970421,-0.557414
2014-03-09 09:00:00,2.091470,2.072794,-0.490117,-0.098739,-0.596816
2014-03-09 10:00:00,0.227508,-2.877512,-0.892982,0.336120,0.434943
2014-03-09 11:00:00,-1.452316,-1.718639,-0.535225,0.109570,0.618772
2014-03-09 12:00:00,-0.134734,-1.162853,0.311879,0.408550,0.704158
2014-03-09 13:00:00,-1.250125,-0.416748,1.877588,-0.646077,1.329349
2014-03-09 14:00:00,-1.365830,-0.818333,1.215013,0.213015,1.049013
2014-03-09 15:00:00,0.545255,0.137709,-0.643793,0.562781,-0.147972
2014-03-09 16:00:00,-0.109205,0.307477,1.465883,1.007719,-0.122814
2014-03-09 17:00:00,0.677412,-0.669075,-0.655283,-0.160183,0.701473
2014-03-09 18:00:00,-0.588223,-0.896414,-1.313801,1.191642,1.317806
2014-03-09 19:00:00,1.319070,-0.364298,-0.508040,0.543755,1.597363
2014-03-09 20:00:00,2.302495,0.390571,1.256763,1.232509,0.298323
2014-03-09 21:00:00,-0.850311,-0.655261,-0.042918,-2.306270,-0.466439
2014-03-09 22:00:00,-0.158687,-0.163478,0.546448,-1.621457,-2.096877
2014-03-09 23:00:00,1.797357,0.082986,-1.636825,-0.339510,-2.127449
2014-03-10 00:00:00,0.511792,-0.199053,-0.458822,-0.659732,1.213541
2014-03-10 01:00:00,0.514488,-0.811360,0.298532,-0.320570,1.266315
2014-03-10 02:00:00,2.188082,1.502076,0.140352,1.182776,1.090118
2014-03-10 03:00:00,-0.713656,0.484374,0.101600,1.303254,-0.787789
2014-03-10 04:00:00,0.626080,-0.529340,0.372385,-1.847013,0.276150
2014-03-10 05:00:00,-1.810135,-1.074887,-0.439691,-0.460063,0.620787
2014-03-10 06:00:00,-0.696876,-0.855471,-0.298306,0.660824,0.431271
2014-03-10 07:00:00,-1.325233,-0.437449,-0.388986,0.596594,1.717887
2014-03-10 08:00:00,-0.581861,-1.508599,1.147760,1.170851,0.018391
2014-03-10 09:00:00,-0.281358,1.183059,-0.262534,-0.337360,-1.042990
2014-03-10 10:00:00,0.380922,-0.069826,0.653504,0.430445,0.761441
2014-03-10 11:00:00,0.155186,0.665080,1.594650,-0.944853,1.370027
2014-03-10 12:00:00,1.260443,1.270109,-0.136150,1.708591,1.897882
2014-03-10 13:00:00,-2.310119,-1.091675,-0.633004,-0.397692,-0.969737
2014-03-10 14:00:00,0.065151,-1.237786,-1.206605,-1.112073,0.101432
2014-03-10 15:00:00,-0.479462,0.843114,-0.360646,0.696403,-0.747856
2014-03-10 16:00:00,0.319510,-0.875712,-0.846930,-1.022856,-0.783751
2014-03-10 17:00:00,-1.321940,0.915082,-0.538047,-0.147899,0.534075
2014-03-10 18:00:00,1.944881,1.223435,0.943464,1.148802,-1.472071
2014-03-10 19:00:00,0.706634,-1.048754,0.372650,0.933736,-0.810312
2014-03-10 20:00:00,-0.677802,-0.487879,0.971717,-0.359936,-1.794217
2014-03-10 21:00:00,0.162200,-0.330699,0.519404,-0.202312,-0.387270
2014-03-10 22:00:00,0.538626,0.999563,-0.372897,-2.316334,-0.938947
2014-03-10 23:00:00,-0.019024,-0.874050,2.345465,-0.134197,-0.500621
2014-03-11 00:00:00,0.751547,-1.156082,1.021550,1.810670,-0.589227
2014-03-11 01:00:00,0.070410,0.349014,1.303729,0.070992,1.275000
2014-03-11 02:00:00,-0.738445,0.551783,0.793572,-0.683344,-0.044867
2014-03-11 03:00:00,-2.225058,-0.119420,-1.668643,0.728170,-1.762517
2014-03-11 04:00:00,-1.093401,1.130751,-1.166162,-0.397418,0.027692
2014-03-11 05:00:00,0.275410,-1.806726,0.477603,0.493445,-0.817465
2014-03-11 06:00:00,2.062384,0.216930,0.933617,-1.046282,1.014165
2014-03-11 07:00:00,0.719254,0.917715,-0.440094,1.401461,0.382166
2014-03-11 08:00:00,-0.297039,-0.373961,1.088096,0.367372,1.073477
2014-03-11 09:00:00,-0.462238,0.485728,-0.210550,-1.253652,-0.947259
2014-03-11 10:00:00,-0.704466,1.143488,-0.935818,-0.795439,-1.587507
2014-03-11 11:00:00,0.761286,0.294633,0.420298,0.858199,-0.220693
2014-03-11 12:00:00,-0.081504,1.415364,1.468047,0.880003,0.157998
2014-03-11 13:00:00,-0.407445,-1.122587,-1.054988,0.962618,0.515503
2014-03-11 14:00:00,0.987324,-0.682884,-1.023823,0.323373,0.756014
2014-03-11 15:00:00,-0.278183,-1.291475,-1.032973,1.540914,-1.296655
2014-03-11 16:00:00,-0.638284,-0.467623,0.622118,2.308042,-0.042120
2014-03-11 17:00:00,1.279310,0.750489,-0.430781,0.145266,1.622021
2014-03-11 18:00:00,2.363877,0.400522,0.489281,0.929935,-0.398436
2014-03-11 19:00:00,-1.386719,0.573569,-0.403756,-0.447444,-1.071361
2014-03-11 20:00:00,-0.203085,-0.088234,-0.508076,0.217534,1.535348
2014-03-11 21:00:00,-0.292539,0.263771,-0.421630,0.769986,-1.550124
2014-03-11 22:00:00,-0.291555,-0.300503,-0.215948,-0.122976,-0.675648
2014-03-11 23:00:00,0.987838,0.496318,-0.444348,-0.893457,0.310945
2014-03-12 00:00:00,-0.337625,0.337561,0.406480,0.633874,1.331822
2014-03-12 01:00:00,0.605044,-0.762207,0.810111,-0.600217,-0.417765
2014-03-12 02:00:00,0.002827,-0.964324,0.418910,-0.889145,0.529929
2014-03-12 03:00:00,-0.563365,-1.279494,0.517356,0.493869,0.126532
2014-03-12 04:00:00,1.068050,-1.236036,-0.384544,0.189749,-0.112468
2014-03-12 05:00:00,-0.109610,-0.611509,-0.068606,0.919816,-0.038477
2014-03-12 06:00:00,0.007177,-0.358440,0.947147,0.833724,-0.360637
2014-03-12 07:00:00,1.139213,1.546741,0.099802,-0.846230,0.197100
2014-03-12 08:00:00,-0.345169,0.660775,0.115639,0.031528,1.015872
2014-03-12 09:00:00,2.030685,-0.974124,0.583677,-1.866601,-0.130215
2014-03-12 10:00:00,-1.123032,0.667338,0.931334,0.798072,-0.276564
2014-03-12 11:00:00,-1.780448,-0.620086,0.287088,-0.483403,1.049283
2014-03-12 12:00:00,-1.220175,0.745598,0.350700,-0.262223,-0.452950
2014-03-12 13:00:00,0.771005,-0.278990,-0.792760,-1.496575,-0.103839
2014-03-12 14:00:00,-0.653858,-1.920127,0.503275,1.582455,-1.649046
2014-03-12 15:00:00,1.406132,-1.760446,-0.050099,0.011054,0.274442
2014-03-12 16:00:00,1.534326,0.215136,-0.252345,-0.563185,0.738065
2014-03-12 17:00:00,-0.796428,0.548391,0.539587,-0.931668,0.626438
2014-03-12 18:00:00,-0.088735,-0.656277,0.125799,0.114505,0.349808
2014-03-12 19:00:00,0.175466,1.469730,-0.781189,0.618768,-0.742121
2014-03-12 20:00:00,0.703296,0.788754,0.181485,1.472012,0.277528
2014-03-12 21:00:00,-1.472218,0.413604,-0.998053,0.114520,1.568560
2014-03-12 22:00:00,-1.382923,0.224356,0.087893,0.858701,-1.189736
2014-03-12 23:00:00,-0.151298,1.144259,0.348956,-2.140639,-0.225178
2014-03-13 00:00:00,0.566292,0.081102,0.435225,1.133544,0.844050
2014-03-13 01:00:00,0.302236,0.770586,-0.544660,0.865047,-0.397086
2014-03-13 02:00:00,0.925313,0.789093,-0.129544,0.719601,-1.006880
2014-03-13 03:00:00,0.597283,-0.479724,0.059654,-0.197406,1.016010
2014-03-13 04:00:00,1.421942,-0.811795,0.585055,0.495204,-1.305606
2014-03-13 05:00:00,-0.378575,0.921215,0.997180,-0.298629,0.625281
2014-03-13 06:00:00,-1.080416,-1.921216,-0.015519,-1.973375,-0.465733
2014-03-13 07:00:00,0.245890,-0.376360,1.356706,-1.455686,-0.895670
2014-03-13 08:00:00,1.176661,0.559052,0.096761,1.023693,0.148638
2014-03-13 09:00:00,0.816117,0.015728,-1.667605,-1.559963,0.689076
2014-03-13 10:00:00,0.702820,0.147264,-0.037308,0.876020,0.396404
2014-03-13 11:00:00,0.038885,0.044614,-1.331444,-0.380864,0.546639
2014-03-13 12:00:00,-0.917934,-0.072157,-0.607440,-1.833157,-2.167893
2014-03-13 13:00:00,-0.986934,0.524774,-0.155557,-1.675668,1.049899
2014-03-13 14:00:00,-0.587918,-0.329036,-0.010559,2.758658,-0.861122
2014-03-13 15:00:00,0.623682,-1.368164,0.798574,0.647934,-2.018126
2014-03-13 16:00:00,-0.883545,-0.642066,1.302998,-0.372519,-1.081271
2014-03-13 17:00:00,-1.519533,0.368907,1.750018,-0.958763,0.572569
2014-03-13 18:00:00,0.465154,1.515105,0.447852,-1.461572,0.798335
2014-03-13 19:00:00,0.948685,1.686613,2.115298,0.983593,-0.077974
2014-03-13 20:00:00,1.323622,0.829637,-0.863358,-0.012114,-0.632908
2014-03-13 21:00:00,1.574292,1.118970,-0.841522,-0.427005,0.500436
2014-03-13 22:00:00,-0.557488,0.045348,0.367882,-0.081927,1.436920
2014-03-13 23:00:00,0.885749,-1.115975,-0.686100,-0.823777,0.644192
2014-03-14 00:00:00,-0.336513,0.307872,1.000578,-1.268010,-2.368774
2014-03-14 01:00:00,0.746887,0.605580,0.242760,0.642888,-0.874683
2014-03-14 02:00:00,-1.122377,-1.386650,-1.121404,1.469482,0.698882
2014-03-14 03:00:00,0.404978,0.421220,-0.833053,-0.152143,0.698041
2014-03-14 04:00:00,0.054768,-0.143676,0.445024,0.177432,1.908368
2014-03-14 05:00:00,2.258750,-1.356519,0.952760,0.884426,-1.076275
2014-03-14 06:00:00,-0.892129,0.190780,-0.474597,-1.000516,0.130123
2014-03-14 07:00:00,0.718966,1.021006,0.107599,-0.676364,2.009062
2014-03-14 08:00:00,-0.969878,-0.357404,-0.166046,-0.006250,-1.167585
2014-03-14 09:00:00,-0.079131,-1.748882,-0.142158,-2.163157,-1.036359
2014-03-14 10:00:00,1.083538,0.098449,0.136777,0.708744,-1.306393
2014-03-14 11:00:00,-0.856233,1.233777,0.331055,0.821620,-0.971802
2014-03-14 12:00:00,1.933867,0.595068,-0.766412,-0.317230,0.259341
2014-03-14 13:00:00,0.937648,-0.619877,0.278027,0.794451,-0.076613
2014-03-14 14:00:00,-0.737393,-1.299636,-1.069413,-0.867256,0.209380
2014-03-14 15:00:00,-1.676641,1.387501,1.472404,-1.013588,1.000862
2014-03-14 16:00:00,0.498317,0.881553,-1.575167,1.128579,-0.006437
2014-03-14 17:00:00,-3.142174,-0.251835,1.114520,-0.592505,1.233739
2014-03-14 18:00:00,-1.067326,0.580787,-1.288488,0.091775,0.051865
2014-03-14 19:00:00,0.760490,-1.796153,-0.727033,-1.019216,1.613381
2014-03-14 20:00:00,0.809709,0.220506,0.652583,-1.510211,-0.496996
2014-03-14 21:00:00,-0.364199,-3.256022,1.172837,0.372382,0.284528
2014-03-14 22:00:00,0.351844,-1.301715,-0.742464,0.886229,-0.896603
2014-03-14 23:00:00,-0.547958,-0.705386,0.610016,0.057401,-0.006553
2014-03-15 00:00:00,0.437084,0.664537,-0.570323,-1.577710,0.400594
2014-03-15 01:00:00,1.639881,0.809310,-0.210934,0.614799,0.237340
2014-03-15 02:00:00,1.815683,0.801855,0.022919,2.263824,-0.123415
2014-03-15 03:00:00,1.391973,2.008746,0.815477,-0.458179,-0.878697
2014-03-15 04:00:00,0.786834,-0.583591,0.896906,1.069283,-0.358935
2014-03-15 05:00:00,-0.491228,0.059123,-0.208681,1.249461,0.886153
2014-03-15 06:00:00,2.423880,-0.876706,-0.975637,-0.595706,1.396483
2014-03-15 07:00:00,-1.085491,-0.679884,-0.817560,-0.211431,0.033884
2014-03-15 08:00:00,-0.237326,0.886747,-1.408771,0.663606,-1.225828
2014-03-15 09:00:00,-0.197507,-0.673197,-0.079255,0.848113,0.264980
2014-03-15 10:00:00,0.945621,0.207823,0.178635,-1.597428,-0.143762
2014-03-15 11:00:00,-0.472167,0.380849,0.411582,0.121923,0.348065
2014-03-15 12:00:00,1.452638,0.628807,0.422569,-1.457313,-0.619682
2014-03-15 13:00:00,-0.124997,1.664479,-0.291239,0.674369,0.170676
2014-03-15 14:00:00,-1.274845,0.833975,-0.482930,0.910847,0.241036
2014-03-15 15:00:00,-0.590371,-1.150571,-1.659273,-0.808169,-0.543153
2014-03-15 16:00:00,-2.153921,-0.934605,0.128967,-0.310204,-0.661934
2014-03-15 17:00:00,2.373374,-1.108335,0.295614,-0.147375,0.029429
2014-03-15 18:00:00,-0.583312,1.253228,1.267778,-0.268738,1.445062
2014-03-15 19:00:00,0.788659,-0.280558,1.261019,0.474032,1.356507
2014-03-15 20:00:00,0.452942,1.143936,-1.791528,-0.273405,0.863666
2014-03-15 21:00:00,-0.897107,0.091423,-1.173193,0.074258,0.759589
2014-03-15 22:00:00,-0.193096,0.101030,1.017805,-1.896529,-0.337026
2014-03-15 23:00:00,-0.133763,-0.188535,0.831590,-0.636639,-0.064750
2014-03-16 00:00:00,-0.623763,0.072441,-0.548561,0.007801,-1.561768
2014-03-16 01:00:00,0.999933,-1.659908,0.645677,-0.221429,-0.335163
2014-03-16 02:00:00,-1.013613,-2.613578,0.186057,1.656335,1.269857
2014-03-16 03:00:00,1.711763,0.733526,1.854559,-0.675497,-0.858655
2014-03-16 04:00:00,0.515721,-1.045593,1.041563,1.580929,-1.029094
2014-03-16 05:00:00,-0.380783,1.519274,-0.996954,-1.331249,-0.721765
2014-03-16 06:00:00,-0.287323,-1.290826,-0.048373,-0.486884,-0.881172
2014-03-16 07:00:00,0.276001,-0.537084,1.402537,-0.052285,0.856064
2014-03-16 08:00:00,1.267609,0.699613,-0.191239,1.955098,0.164483
2014-03-16 09:00:00,0.897746,0.583054,0.112847,0.102705,1.520155
2014-03-16 10:00:00,0.555501,-0.320824,-0.827044,-0.529609,0.201142
2014-03-16 11:00:00,-1.034239,1.785570,-0.725535,1.169934,-0.741678
2014-03-16 12:00:00,-0.895099,0.442581,2.960522,0.753778,1.722445
2014-03-16 13:00:00,1.230968,1.444115,-0.666806,1.359063,0.599460
2014-03-16 14:00:00,0.273165,-0.189943,-1.205474,-1.417005,0.418295
2014-03-16 15:00:00,-0.848402,0.310061,-0.116755,-2.697895,-0.499836
2014-03-16 16:00:00,-0.097719,1.688489,0.321139,-0.370056,0.207573
2014-03-16 17:00:00,-1.444220,-0.460510,-1.110360,0.487388,-1.463155
2014-03-16 18:00:00,-2.004931,-0.671501,0.530173,-0.212360,0.209413
2014-03-16 19:00:00,-0.229847,-0.440599,-0.292249,1.801744,-0.102924
2014-03-16 20:00:00,1.122533,-0.298628,-2.045393,-1.458462,1.250628
2014-03-16 21:00:00,0.138192,-0.391603,-1.259961,0.442861,-0.481568
2014-03-16 22:00:00,-0.475330,0.759064,0.269541,0.028694,1.067175
2014-03-16 23:00:00,-0.888879,-0.295372,-1.386455,0.745436,-1.420251
2014-03-17 00:00:00,-0.620493,0.489193,0.304358,0.747420,1.111803
2014-03-17 01:00:00,-0.331994,1.684807,-1.385661,-1.204055,-1.096810
2014-03-17 02:00:00,-0.921896,1.155442,0.257634,-0.948712,1.205628
2014-03-17 03:00:00,1.332059,1.880538,-0.748292,-1.073207,0.193810
2014-03-17 04:00:00,-1.856412,0.374469,-0.215181,0.605738,-1.203441
2014-03-17 05:00:00,0.518658,1.108706,0.899269,0.203905,0.999947
2014-03-17 06:00:00,0.359664,-1.093885,0.062350,-1.732992,0.025511
2014-03-17 07:00:00,1.300664,-0.187061,-0.239819,-1.377096,-1.175789
2014-03-17 08:00:00,1.843723,-1.252974,2.170939,-0.720380,0.211454
2014-03-17 09:00:00,-0.028872,1.185656,-1.816391,-1.415910,0.588575
2014-03-17 10:00:00,0.659872,-1.414917,1.908511,0.026937,-0.621136
2014-03-17 11:00:00,-1.063377,2.007506,0.007460,-0.151739,0.774434
2014-03-17 12:00:00,-0.018718,0.945162,-0.293724,-0.468047,-0.294093
2014-03-17 13:00:00,-0.250096,0.887138,-1.349002,-0.146445,-0.934704
2014-03-17 14:00:00,0.372234,-0.293475,-1.250685,0.566174,2.064979
2014-03-17 15:00:00,-1.385272,-0.605305,0.663161,0.471518,-0.002527
2014-03-17 16:00:00,0.615694,0.602339,-0.713862,-1.830114,-2.135306
2014-03-17 17:00:00,0.745741,-0.795712,-0.032364,0.119067,0.491954
2014-03-17 18:00:00,0.234144,1.129154,-0.352309,-0.020653,1.507725
2014-03-17 19:00:00,0.489679,0.555927,0.306719,0.264271,-1.140787
2014-03-17 20:00:00,0.196089,-1.671676,-0.005549,-0.502173,0.354586
2014-03-17 21:00:00,0.511283,-0.050484,-1.370685,-0.524956,0.070032
2014-03-17 22:00:00,-0.073609,-1.893919,0.527857,-0.445860,1.140145
2014-03-17 23:00:00,-0.548057,1.130270,-0.577820,-0.042680,-0.982850
2014-03-18 00:00:00,-0.642288,1.738679,0.511375,-1.026120,1.542448
2014-03-18 01:00:00,0.463996,0.947147,0.580524,-0.726812,-0.880991
2014-03-18 02:00:00,-0.799526,0.083977,-0.796672,-0.297789,1.802294
2014-03-18 03:00:00,0.942541,-0.516720,1.585349,0.386345,2.208422
2014-03-18 04:00:00,-0.252908,-1.257842,0.092639,-0.885395,1.686245
2014-03-18 05:00:00,-0.927638,0.759770,0.671363,0.501497,1.457706
2014-03-18 06:00:00,-0.287955,-1.101503,-0.934224,1.593286,-2.251593
2014-03-18 07:00:00,-0.599111,0.440617,1.344753,-1.991077,0.296288
2014-03-18 08:00:00,0.823565,0.192116,-0.792975,0.932189,-0.382861
2014-03-18 09:00:00,-1.134665,-0.147804,3.023909,0.880424,1.288671
2014-03-18 10:00:00,-1.392555,0.456857,-1.220413,-0.755698,-0.591106
2014-03-18 11:00:00,-0.788118,-0.186798,-1.151264,-0.153270,-1.725183
2014-03-18 12:00:00,2.062235,0.739759,-0.981875,1.205299,1.314845
2014-03-18 13:00:00,0.174245,-1.452613,1.027894,0.169325,-0.821062
2014-03-18 14:00:00,0.328110,2.089566,0.403515,0.081556,-0.802162
2014-03-18 15:00:00,-0.768974,-1.843845,0.982251,-1.020613,-0.206119
2014-03-18 16:00:00,1.168796,0.350061,1.444483,-0.396742,-1.752198
2014-03-18 17:00:00,-0.030427,-0.135481,-1.151944,-0.846315,0.587145
2014-03-18 18:00:00,1.146225,-0.433601,0.215376,-1.860089,-1.732093
2014-03-18 19:00:00,0.290291,0.818990,0.743508,0.190504,-1.210231
2014-03-18 20:00:00,-0.043431,-0.762790,-0.384857,0.214378,0.185700
2014-03-18 21:00:00,-0.772160,-0.366397,-1.751502,0.783162,-0.417390
2014-03-18 22:00:00,0.154338,1.079652,-1.564651,-0.724934,1.100798
2014-03-18 23:00:00,1.914944,1.335347,-0.097243,1.071683,-0.841656
2014-03-19 00:00:00,-0.519875,-1.608798,-0.303821,-0.326250,-1.176362
2014-03-19 01:00:00,-1.136655,-0.849380,-0.551051,0.208943,2.258959
2014-03-19 02:00:00,-0.163139,-1.417714,0.714628,-0.363473,-0.239901
2014-03-19 03:00:00,0.053446,1.098837,0.869612,0.586370,0.980021
2014-03-19 04:00:00,-1.232211,-1.063296,1.286402,0.414610,0.721143
2014-03-19 05:00:00,0.952936,2.118595,0.696356,1.034791,1.156470
2014-03-19 06:00:00,0.614693,0.043447,-0.051109,-2.117862,0.730817
2014-03-19 07:00:00,-0.718136,-0.881925,-1.366326,0.243557,-0.879990
2014-03-19 08:00:00,1.245882,-0.791008,2.218464,-0.631950,1.239407
2014-03-19 09:00:00,0.860499,-1.040781,0.861028,-0.413478,-1.027925
2014-03-19 10:00:00,0.337801,-1.472544,0.326478,-0.160350,-1.542376
2014-03-19 11:00:00,0.208932,-0.336742,-0.001660,0.516152,-1.260034
2014-03-19 12:00:00,-1.345760,0.836688,0.202779,0.026842,-2.339089
2014-03-19 13:00:00,-0.029819,0.428664,-0.456310,0.341238,0.174647
2014-03-19 14:00:00,-1.294754,-0.577973,-0.350239,-0.095269,-1.118458
2014-03-19 15:00:00,1.164203,-0.030677,-0.279793,-0.645429,0.690357
2014-03-19 16:00:00,0.716846,-0.240602,-0.460421,0.673098,-1.602482
2014-03-19 17:00:00,-1.444764,-0.308448,1.907768,-1.511075,-0.862535
2014-03-19 18:00:00,-0.352256,0.862308,-0.439410,-0.272390,-0.288681
2014-03-19 19:00:00,1.070647,-2.412490,-1.174201,-1.117856,-0.372582
2014-03-19 20:00:00,-0.226733,-0.011083,-2.111573,-0.988519,1.958203
2014-03-19 21:00:00,-0.268509,1.273495,-1.115511,0.309992,-0.244143
2014-03-19 22:00:00,-0.480170,0.835856,-2.538137,0.013735,-0.252799
2014-03-19 23:00:00,1.630500,-1.583436,-0.284619,0.477107,2.060294
2014-03-20 00:00:00,-0.231334,-0.258407,-0.341629,-0.463357,-0.264979
2014-03-20 01:00:00,-0.717637,0.504125,-1.001437,-1.030329,-1.212710
2014-03-20 02:00:00,-2.228478,-1.829685,0.093658,-1.126683,-0.026113
2014-03-20 03:00:00,-0.149915,0.453523,-1.011266,-1.287868,-0.469959
2014-03-20 04:00:00,-0.915832,0.404559,1.957504,-0.054524,-0.466775
2014-03-20 05:00:00,0.544100,-0.676763,0.971187,0.448230,-0.900080
2014-03-20 06:00:00,-1.341517,-0.798785,0.401524,0.368668,1.314172
2014-03-20 07:00:00,-0.655977,0.978571,1.135359,0.308930,-0.483317
2014-03-20 08:00:00,0.648783,-0.495796,-0.928033,0.081371,0.366822
2014-03-20 09:00:00,0.875878,-0.860690,1.352559,1.400169,-0.611237
2014-03-20 10:00:00,-0.426440,-1.665710,0.519121,-0.479424,0.565298
2014-03-20 11:00:00,0.341477,-0.551506,0.901552,-1.846889,1.257045
2014-03-20 12:00:00,0.151323,-1.490939,-1.160830,1.129853,0.149872
2014-03-20 13:00:00,-0.826678,0.378312,0.856801,0.985335,1.124814
2014-03-20 14:00:00,-0.655318,-0.161289,0.323328,0.074897,0.883325
2014-03-20 15:00:00,-0.986334,0.155042,0.696927,-1.733124,-0.027919
2014-03-20 16:00:00,-1.238415,-0.029495,-0.170333,2.242485,0.267642
2014-03-20 17:00:00,-0.432907,-0.160638,-0.820382,-0.832431,1.088956
2014-03-20 18:00:00,-0.424892,1.804212,-0.048068,0.663661,0.409142
2014-03-20 19:00:00,-1.252607,0.944331,-0.406314,0.252029,-0.931333
2014-03-20 20:00:00,0.951205,0.057197,-0.291934,1.028262,-0.311769
2014-03-20 21:00:00,-0.114431,-0.044483,-0.312242,1.806064,-0.804103
2014-03-20 22:00:00,0.096449,0.427389,-1.703327,0.958548,0.770428
2014-03-20 23:00:00,0.679809,1.602458,0.404580,1.555252,1.534174
2014-03-21 00:00:00,-0.049132,1.025492,0.275503,0.868102,0.153232
2014-03-21 01:00:00,0.859804,-2.524836,-0.044592,0.482319,-0.381652
2014-03-21 02:00:00,-0.529192,1.558251,1.091947,-1.409221,-0.833530
2014-03-21 03:00:00,-0.123769,0.340598,-0.102273,1.572515,-0.591794
2014-03-21 04:00:00,-0.345844,1.271485,-0.007374,1.831433,-1.555222
2014-03-21 05:00:00,-0.630038,-0.567191,-1.717513,-0.543940,-0.702804
2014-03-21 06:00:00,-1.124220,-0.422156,-0.118119,-0.333250,0.777141
2014-03-21 07:00:00,-0.106810,-0.750895,-0.575355,-0.535629,0.557665
2014-03-21 08:00:00,1.448501,0.473245,0.310314,0.705014,-0.192900
2014-03-21 09:00:00,0.409211,0.714349,-0.209849,-0.805825,-0.044849
2014-03-21 10:00:00,0.475897,-0.387620,-0.759717,1.916441,-1.042839
2014-03-21 11:00:00,1.567388,2.021274,0.025242,-0.179748,-0.588752
2014-03-21 12:00:00,-0.628128,-0.410410,-0.507606,1.504271,0.785821
2014-03-21 13:00:00,-0.076216,1.598639,0.167097,-0.809280,0.388656
2014-03-21 14:00:00,0.294068,-0.403474,0.709682,-0.755719,0.800453
2014-03-21 15:00:00,-1.130117,1.226415,-1.722269,-1.125186,0.240837
2014-03-21 16:00:00,0.459696,-1.261099,-1.698607,-0.235933,-1.042122
2014-03-21 17:00:00,-0.537999,1.076194,-0.663511,-0.912961,0.497699
2014-03-21 18:00:00,0.519405,-0.464160,-0.431964,-1.489508,-1.710023
2014-03-21 19:00:00,0.291488,-0.106101,-0.857055,0.580096,-1.350446
2014-03-21 20:00:00,-0.279304,0.376189,-0.030760,0.743127,-0.089801
2014-03-21 21:00:00,1.412403,1.036094,-0.931958,0.756578,0.913927
2014-03-21 22:00:00,-1.291124,-1.634838,0.660253,1.458956,0.540194
2014-03-21 23:00:00,0.166488,-0.370394,0.515395,-0.161050,-1.044271
2014-03-22 00:00:00,-0.176937,0.271919,1.032960,0.353555,-0.929154
2014-03-22 01:00:00,0.276039,-1.591245,0.046424,0.660119,-0.068359
2014-03-22 02:00:00,-0.885320,0.581376,-0.819315,1.508807,-0.370956
2014-03-22 03:00:00,-0.213391,-0.796755,0.442031,-1.051143,-0.378377
